OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit,Sales_Outlier,Quantity_Outlier,Sales_Validation_Flag,OrderMonth,ShippingDays,ProfitMargin
ORD-11452,2024-12-26,2024-12-29,Standard Class,CUST-0172,Customer 172,North,Technology,Wireless Mouse,4.0,1101.19,0.0,4404.76,880.5,False,False,False,2024-12,3,0.1999
ORD-11453,2024-12-24,2024-12-28,Standard Class,CUST-0169,Customer 169,South,Office Supplies,Paper,1.0,1183.33,0.3,828.33,53.52,False,False,False,2024-12,4,0.0646
ORD-11454,2025-05-07,2025-05-14,Same Day,CUST-0018,Customer 18,North,Furniture,Desk,4.0,839.78,0.0,3359.12,1505.86,False,False,False,2025-05,7,0.4483
ORD-11455,2025-05-30,2025-06-02,Second Class,CUST-0084,Customer 84,West,Furniture,Chair,7.0,128.19,0.0,897.33,442.21,False,False,False,2025-05,3,0.4928
ORD-11456,2025-05-07,2025-05-11,First Class,CUST-0185,Customer 185,South,Furniture,Bookcase,6.0,811.65,0.0,4869.9,2337.22,False,False,False,2025-05,4,0.4799
ORD-11457,2024-01-08,2024-01-13,First Class,CUST-0191,Customer 191,East,Technology,Wireless Mouse,7.0,298.69,0.15,1777.21,676.41,False,False,False,2024-01,5,0.3806
ORD-11458,2024-10-31,2024-11-05,Standard Class,CUST-0073,Customer 73,South,Furniture,Bookcase,5.0,863.13,0.0,4315.65,1319.38,False,False,False,2024-10,5,0.3057
ORD-11459,2025-12-01,2025-12-03,First Class,CUST-0075,Customer 75,East,Office Supplies,Binder,2.0,92.93,0.1,167.27,70.21,False,False,False,2025-12,2,0.4197
ORD-11460,2025-09-15,2025-09-22,Standard Class,CUST-0189,Customer 189,North,Office Supplies,Pens (Box),4.0,394.69,0.0,1578.76,362.05,False,False,False,2025-09,7,0.2293
ORD-11461,2024-06-02,2024-06-06,Standard Class,CUST-0003,Customer 3,East,Office Supplies,Binder,2.0,1096.33,0.0,2192.66,717.75,False,False,False,2024-06,4,0.3273
ORD-11462,2025-06-14,2025-06-16,First Class,CUST-0012,Customer 12,West,Office Supplies,Binder,8.0,651.43,0.0,5211.44,2249.59,False,False,False,2025-06,2,0.4317
ORD-11463,2025-03-03,2025-03-10,Standard Class,CUST-0066,Customer 66,South,Technology,Wireless Mouse,3.0,1132.82,0.0,3398.46,1071.15,False,False,False,2025-03,7,0.3152
ORD-11464,2025-05-22,2025-05-24,Second Class,CUST-0147,Customer 147,North,Technology,Wireless Mouse,3.0,761.55,0.0,2284.65,1100.94,False,False,False,2025-05,2,0.4819
ORD-11465,2025-06-24,2025-06-30,Second Class,CUST-0174,Customer 174,East,Furniture,Bookcase,1.0,716.42,0.1,644.78,244.46,False,False,False,2025-06,6,0.3791
ORD-11466,2025-07-26,2025-07-28,Same Day,CUST-0004,Customer 4,South,Office Supplies,Stapler,9.0,842.35,0.0,7581.15,2832.99,False,False,False,2025-07,2,0.3737
ORD-11467,2024-08-29,2024-09-03,Second Class,CUST-0183,Customer 183,South,Technology,Wireless Mouse,9.0,1162.59,0.0,10463.31,4053.59,False,False,False,2024-08,5,0.3874
ORD-11468,2025-08-13,2025-08-15,Standard Class,CUST-0116,Customer 116,East,Office Supplies,Stapler,8.0,734.48,0.0,5875.84,1448.77,False,False,False,2025-08,2,0.2466
ORD-11469,2024-01-22,2024-01-26,Standard Class,CUST-0025,Customer 25,South,Office Supplies,Pens (Box),6.0,598.415,0.0,2073.74,658.67,False,False,True,2024-01,4,0.3176
ORD-11470,2025-09-12,2025-09-13,Same Day,CUST-0012,Customer 12,West,Furniture,Desk,1.0,962.14,0.0,962.14,254.3,False,False,False,2025-09,1,0.2643
ORD-11471,2025-04-09,2025-04-12,Second Class,CUST-0176,Customer 176,South,Office Supplies,Paper,5.0,62.47,0.2,249.88,50.43,False,False,False,2025-04,3,0.2018
ORD-11472,2025-09-01,2025-09-08,Same Day,CUST-0116,Customer 116,East,Technology,Monitor,5.0,95.88,0.1,431.46,29.71,False,False,False,2025-09,7,0.0689
ORD-11473,2025-02-08,2025-02-12,Standard Class,CUST-0071,Customer 71,West,Office Supplies,Pens (Box),10.0,338.26,0.3,2367.82,-422.03,False,False,False,2025-02,4,-0.1782
ORD-11474,2025-03-07,2025-03-11,First Class,CUST-0042,Customer 42,West,Technology,Laptop,2.0,842.15,0.0,1684.3,602.79,False,False,False,2025-03,4,0.3579
ORD-11475,2024-12-09,2024-12-15,First Class,CUST-0145,Customer 145,West,Furniture,Table Lamp,11.0,351.44,0.0,3865.84,1925.49,False,False,False,2024-12,6,0.4981
ORD-11476,2024-04-21,2024-04-26,Standard Class,CUST-0015,Customer 15,East,Technology,Laptop,1.0,540.24,0.0,540.24,130.99,False,False,False,2024-04,5,0.2425
ORD-11477,2024-08-17,2024-08-19,Second Class,CUST-0188,Customer 188,South,Technology,Monitor,5.0,560.61,0.0,2803.05,1251.27,False,False,False,2024-08,2,0.4464
ORD-11478,2025-12-14,2025-12-17,Same Day,CUST-0024,Customer 24,West,Technology,Laptop,3.0,339.35,0.0,1018.05,463.73,False,False,False,2025-12,3,0.4555
ORD-11479,2024-02-21,2024-02-28,Second Class,CUST-0170,Customer 170,North,Office Supplies,Stapler,9.0,737.08,0.15,5638.66,1383.26,False,False,False,2024-02,7,0.2453
ORD-11480,2024-12-22,2024-12-23,Standard Class,CUST-0092,Customer 92,West,Office Supplies,Paper,8.0,321.22,0.0,2569.76,523.8,False,False,False,2024-12,1,0.2038
ORD-11481,2025-10-25,2025-10-31,Standard Class,CUST-0109,Customer 109,South,Office Supplies,Pens (Box),11.0,581.01,0.0,6391.11,1840.37,False,False,False,2025-10,6,0.288
ORD-11482,2025-03-19,2025-03-25,Same Day,CUST-0192,Customer 192,East,Furniture,Desk,4.0,1128.16,0.0,4512.64,1661.26,False,False,False,2025-03,6,0.3681
ORD-11483,2024-09-02,2024-09-07,Standard Class,CUST-0027,Customer 27,South,Furniture,Chair,6.0,581.595,0.0,709.76,587.3,False,False,True,2024-09,5,0.8275
ORD-11484,2024-10-07,2024-10-08,Same Day,CUST-0024,Customer 24,West,Furniture,Bookcase,6.0,693.56,0.0,4161.36,910.43,False,False,False,2024-10,1,0.2188
ORD-11485,2025-10-30,2025-11-06,Second Class,CUST-0004,Customer 4,South,Technology,Wireless Mouse,10.0,1006.44,0.0,10064.4,1662.26,False,False,False,2025-10,7,0.1652
ORD-11486,2025-03-16,2025-03-23,Standard Class,CUST-0105,Customer 105,West,Office Supplies,Paper,10.0,528.91,0.1,4760.19,1144.51,False,False,False,2025-03,7,0.2404
ORD-11487,2025-11-13,2025-11-17,Standard Class,CUST-0185,Customer 185,South,Furniture,Bookcase,10.0,50.04,0.1,450.36,149.03,False,False,False,2025-11,4,0.3309
ORD-11488,2025-04-20,2025-04-24,First Class,CUST-0178,Customer 178,North,Office Supplies,Binder,11.0,833.66,0.0,9170.26,3384.98,False,False,False,2025-04,4,0.3691
ORD-11489,2024-06-26,2024-07-01,Same Day,CUST-0139,Customer 139,South,Office Supplies,Binder,6.0,934.32,0.0,5605.92,2571.02,False,False,False,2024-06,5,0.4586
ORD-11490,2024-05-12,2024-05-13,First Class,CUST-0144,Customer 144,South,Furniture,Table Lamp,5.0,622.54,0.1,2801.43,1001.37,False,False,False,2024-05,1,0.3574
ORD-11491,2025-03-27,2025-03-29,Same Day,CUST-0027,Customer 27,South,Technology,Monitor,3.0,453.8,0.0,1361.4,250.46,False,False,False,2025-03,2,0.184
ORD-11492,2024-02-02,2024-02-04,Second Class,CUST-0128,Customer 128,West,Furniture,Chair,10.0,233.95,0.0,2339.5,1155.3,False,False,False,2024-02,2,0.4938
ORD-11493,2024-02-11,2024-02-17,Second Class,CUST-0064,Customer 64,West,Furniture,Chair,5.0,63.05,0.0,315.25,81.67,False,False,False,2024-02,6,0.2591
ORD-11494,2025-05-18,2025-05-24,Second Class,CUST-0068,Customer 68,South,Furniture,Table Lamp,6.0,72.7,0.0,436.2,100.89,False,False,False,2025-05,6,0.2313
ORD-11495,2024-05-25,2024-05-26,Same Day,CUST-0031,Customer 31,South,Technology,Printer,7.0,71.3,0.3,349.37,69.34,False,False,False,2024-05,1,0.1985
ORD-11496,2025-10-07,2025-10-12,Second Class,CUST-0153,Customer 153,West,Technology,Monitor,2.0,984.62,0.2,1575.39,222.87,False,False,False,2025-10,5,0.1415
ORD-11497,2025-05-17,2025-05-21,Standard Class,CUST-0052,Customer 52,South,Technology,Monitor,6.0,643.55,0.0,1091.88,646.9449999999999,False,False,True,2025-05,4,0.5925
ORD-11498,2025-06-02,2025-06-07,Standard Class,CUST-0009,Customer 9,North,Furniture,Chair,8.0,854.37,0.15,5809.72,2371.47,False,False,False,2025-06,5,0.4082
ORD-11499,2025-10-25,2025-10-27,Same Day,CUST-0166,Customer 166,West,Technology,Laptop,10.0,1158.31,0.0,11583.1,4931.54,True,False,False,2025-10,2,0.4258
ORD-11500,2025-02-07,2025-02-08,Standard Class,CUST-0098,Customer 98,East,Technology,Laptop,7.0,1002.6,0.0,7018.2,2579.43,False,False,False,2025-02,1,0.3675
ORD-11501,2025-01-23,2025-01-24,Same Day,CUST-0102,Customer 102,North,Furniture,Desk,8.0,435.67,0.0,3485.36,1613.66,False,False,False,2025-01,1,0.463
ORD-11502,2025-01-13,2025-01-16,Standard Class,CUST-0141,Customer 141,West,Furniture,Bookcase,4.0,602.89,0.0,2411.56,783.25,False,False,False,2025-01,3,0.3248
ORD-11503,2024-08-29,2024-08-31,Standard Class,CUST-0120,Customer 120,North,Office Supplies,Stapler,1.0,511.12,0.0,511.12,114.92,False,False,False,2024-08,2,0.2248
ORD-11504,2025-08-22,2025-08-25,Second Class,CUST-0070,Customer 70,South,Office Supplies,Paper,11.0,789.68,0.0,8686.48,3727.83,False,False,False,2025-08,3,0.4292
ORD-11505,2025-05-20,2025-05-21,Same Day,CUST-0040,Customer 40,East,Office Supplies,Stapler,10.0,214.47,0.0,2144.7,894.08,False,False,False,2025-05,1,0.4169
ORD-11506,2024-06-13,2024-06-19,Standard Class,CUST-0097,Customer 97,North,Technology,Monitor,4.0,1039.87,0.1,3743.53,537.33,False,False,False,2024-06,6,0.1435
ORD-11507,2024-09-07,2024-09-11,Same Day,CUST-0062,Customer 62,East,Office Supplies,Paper,7.0,607.04,0.0,4249.28,789.59,False,False,False,2024-09,4,0.1858
ORD-11508,2025-08-04,2025-08-07,Standard Class,CUST-0023,Customer 23,North,Technology,Printer,11.0,833.05,0.2,7330.84,2025.88,False,False,False,2025-08,3,0.2764
ORD-11509,2025-12-30,2026-01-05,First Class,CUST-0184,Customer 184,East,Office Supplies,Pens (Box),6.0,721.0,0.1,3893.4,901.54,False,False,False,2025-12,6,0.2316
ORD-11510,2024-03-19,2024-03-26,Second Class,CUST-0009,Customer 9,North,Office Supplies,Pens (Box),5.0,762.63,0.15,3241.18,997.36,False,False,False,2024-03,7,0.3077
ORD-11511,2024-12-25,2024-12-27,First Class,CUST-0174,Customer 174,East,Furniture,Desk,7.0,498.38,0.0,3488.66,656.04,False,False,False,2024-12,2,0.188
ORD-11512,2024-01-30,2024-02-04,Standard Class,CUST-0178,Customer 178,North,Technology,Printer,8.0,119.38,0.3,668.53,-31.11,False,False,False,2024-01,5,-0.0465
ORD-11513,2024-02-24,2024-02-26,Standard Class,CUST-0003,Customer 3,East,Office Supplies,Binder,6.0,94.86,0.1,512.24,128.19,False,False,False,2024-02,2,0.2503
ORD-11514,2024-07-26,2024-07-31,Same Day,CUST-0023,Customer 23,North,Furniture,Desk,2.0,330.96,0.1,595.73,101.18,False,False,False,2024-07,5,0.1698
ORD-11515,2025-07-01,2025-07-07,First Class,CUST-0013,Customer 13,East,Furniture,Bookcase,9.0,689.79,0.0,6208.11,3027.02,False,False,False,2025-07,6,0.4876
ORD-11516,2025-02-04,2025-02-10,Second Class,CUST-0104,Customer 104,North,Furniture,Bookcase,3.0,10.32,0.3,21.67,-2.63,False,False,False,2025-02,6,-0.1214
ORD-11517,2024-03-28,2024-03-31,Standard Class,CUST-0121,Customer 121,South,Office Supplies,Stapler,6.0,894.78,0.0,5368.68,1845.63,False,False,False,2024-03,3,0.3438
ORD-11518,2024-04-14,2024-04-15,Second Class,CUST-0001,Customer 1,North,Office Supplies,Binder,7.0,1171.9,0.0,8203.3,4072.73,False,False,False,2024-04,1,0.4965
ORD-11519,2025-10-02,2025-10-09,First Class,CUST-0089,Customer 89,West,Technology,Wireless Mouse,2.0,642.17,0.1,1155.91,471.46,False,False,False,2025-10,7,0.4079
ORD-11520,2024-03-21,2024-03-27,Standard Class,CUST-0048,Customer 48,West,Technology,Printer,11.0,852.84,0.15,7974.05,2937.73,False,False,False,2024-03,6,0.3684
ORD-11521,2025-07-05,2025-07-12,First Class,CUST-0158,Customer 158,East,Furniture,Bookcase,1.0,1183.33,0.0,1183.33,340.02,False,False,False,2025-07,7,0.2873
ORD-11522,2024-09-04,2024-09-09,Second Class,CUST-0177,Customer 177,East,Technology,Wireless Mouse,8.0,405.16,0.0,3241.28,1227.33,False,False,False,2024-09,5,0.3787
ORD-11523,2024-04-28,2024-05-01,Second Class,CUST-0140,Customer 140,South,Furniture,Desk,4.0,538.86,0.0,2155.44,952.98,False,False,False,2024-04,3,0.4421
ORD-11524,2025-06-03,2025-06-06,Standard Class,CUST-0168,Customer 168,North,Furniture,Bookcase,3.0,247.22,0.0,741.66,291.97,False,False,False,2025-06,3,0.3937
ORD-11525,2024-02-27,2024-03-02,Standard Class,CUST-0066,Customer 66,South,Technology,Laptop,11.0,221.38,0.0,2435.18,599.57,False,False,False,2024-02,4,0.2462
ORD-11526,2025-11-13,2025-11-17,Second Class,CUST-0025,Customer 25,West,Furniture,Chair,4.0,128.28,0.0,513.12,114.26,False,False,False,2025-11,4,0.2227
ORD-11527,2025-03-05,2025-03-07,Standard Class,CUST-0066,Customer 66,South,Office Supplies,Stapler,2.0,345.28,0.0,690.56,104.45,False,False,False,2025-03,2,0.1513
ORD-11528,2024-04-28,2024-05-01,Same Day,CUST-0112,Customer 112,West,Furniture,Table Lamp,2.0,1055.74,0.1,1900.33,418.28,False,False,False,2024-04,3,0.2201
ORD-11529,2025-11-16,2025-11-21,First Class,CUST-0144,Customer 144,South,Office Supplies,Pens (Box),2.0,1199.36,0.2,1918.98,-33.12,False,False,False,2025-11,5,-0.0173
ORD-11530,2024-01-11,2024-01-12,Second Class,CUST-0096,Customer 96,South,Furniture,Bookcase,11.0,601.87,0.0,6620.57,1783.93,False,False,False,2024-01,1,0.2695
ORD-11531,2024-12-24,2024-12-25,First Class,CUST-0188,Customer 188,South,Technology,Printer,7.0,516.83,0.3,2532.47,-169.69,False,False,False,2024-12,1,-0.067
ORD-11532,2024-10-28,2024-11-04,Second Class,CUST-0142,Customer 142,North,Furniture,Bookcase,9.0,1008.17,0.0,9073.53,4492.85,False,False,False,2024-10,7,0.4952
ORD-11533,2024-11-27,2024-11-28,Second Class,CUST-0057,Customer 57,East,Office Supplies,Binder,11.0,1060.97,0.0,11670.67,2515.19,True,False,False,2024-11,1,0.2155
ORD-11534,2024-10-16,2024-10-21,First Class,CUST-0004,Customer 4,South,Technology,Wireless Mouse,2.0,1152.32,0.0,2304.64,1067.11,False,False,False,2024-10,5,0.463
ORD-11535,2024-07-01,2024-07-05,First Class,CUST-0108,Customer 108,East,Office Supplies,Binder,4.0,961.19,0.0,3844.76,919.09,False,False,False,2024-07,4,0.2391
ORD-11536,2025-06-05,2025-06-06,Same Day,CUST-0143,Customer 143,South,Furniture,Bookcase,7.0,620.95,0.0,4346.65,1972.06,False,False,False,2025-06,1,0.4537
ORD-11537,2024-05-03,2024-05-07,First Class,CUST-0090,Customer 90,West,Technology,Printer,9.0,837.88,0.15,6409.78,2210.45,False,False,False,2024-05,4,0.3449
ORD-11538,2024-04-19,2024-04-25,Standard Class,CUST-0115,Customer 115,East,Office Supplies,Paper,2.0,762.61,0.15,1296.44,181.28,False,False,False,2024-04,6,0.1398
ORD-11539,2024-11-04,2024-11-11,Same Day,CUST-0102,Customer 102,North,Office Supplies,Pens (Box),2.0,282.91,0.3,396.07,-39.53,False,False,False,2024-11,7,-0.0998
ORD-11540,2024-07-26,2024-07-28,Second Class,CUST-0187,Customer 187,North,Office Supplies,Stapler,2.0,395.62,0.2,632.99,-0.97,False,False,False,2024-07,2,-0.0015
ORD-11541,2024-01-01,2024-01-05,First Class,CUST-0074,Customer 74,North,Technology,Monitor,4.0,394.73,0.15,1342.08,546.81,False,False,False,2024-01,4,0.4074
ORD-11542,2024-11-24,2024-11-27,Standard Class,CUST-0059,Customer 59,East,Furniture,Bookcase,4.0,378.28,0.0,1513.12,637.67,False,False,False,2024-11,3,0.4214
ORD-11543,2025-05-02,2025-05-03,Second Class,CUST-0136,Customer 136,South,Furniture,Desk,2.0,365.93,0.0,731.86,122.55,False,False,False,2025-05,1,0.1675
ORD-11544,2024-03-18,2024-03-20,Standard Class,CUST-0104,Customer 104,North,Office Supplies,Pens (Box),9.0,582.91,0.15,4459.26,813.49,False,False,False,2024-03,2,0.1824
ORD-11545,2024-10-06,2024-10-12,First Class,CUST-0058,Customer 58,North,Office Supplies,Binder,8.0,437.81,0.0,3502.48,1741.6,False,False,False,2024-10,6,0.4972
ORD-11546,2025-01-13,2025-01-16,Second Class,CUST-0064,Customer 64,West,Office Supplies,Paper,8.0,1105.4,0.0,8843.2,4247.83,False,False,False,2025-01,3,0.4803
ORD-11547,2024-11-19,2024-11-22,Standard Class,CUST-0023,Customer 23,North,Office Supplies,Paper,6.0,1077.57,0.0,6465.42,2463.01,False,False,False,2024-11,3,0.381
ORD-11548,2025-07-31,2025-08-01,First Class,CUST-0160,Customer 160,West,Furniture,Desk,1.0,384.87,0.1,346.38,134.22,False,False,False,2025-07,1,0.3875
ORD-11549,2024-12-04,2024-12-10,Same Day,CUST-0003,Customer 3,East,Technology,Printer,6.0,133.76,0.3,561.79,-94.04,False,False,False,2024-12,6,-0.1674
ORD-11550,2025-01-02,2025-01-04,Standard Class,CUST-0142,Customer 142,North,Furniture,Chair,5.0,384.9,0.15,1635.83,545.98,False,False,False,2025-01,2,0.3338
ORD-11551,2025-03-07,2025-03-14,Second Class,CUST-0004,Customer 4,South,Office Supplies,Binder,1.0,880.18,0.0,880.18,236.48,False,False,False,2025-03,7,0.2687
ORD-11552,2024-02-05,2024-02-12,Second Class,CUST-0013,Customer 13,East,Office Supplies,Paper,4.0,58.31,0.0,233.24,69.29,False,False,False,2024-02,7,0.2971
ORD-11553,2024-05-11,2024-05-15,Same Day,CUST-0192,Customer 192,East,Furniture,Bookcase,3.0,1138.55,0.0,3415.65,1343.43,False,False,False,2024-05,4,0.3933
ORD-11554,2024-03-13,2024-03-19,First Class,CUST-0009,Customer 9,North,Technology,Wireless Mouse,5.0,820.55,0.0,4102.75,889.59,False,False,False,2024-03,6,0.2168
ORD-11555,2024-01-29,2024-02-02,Second Class,CUST-0017,Customer 17,East,Office Supplies,Paper,5.0,589.0,0.1,2650.5,592.09,False,False,False,2024-01,4,0.2234
ORD-11556,2024-09-18,2024-09-19,First Class,CUST-0086,Customer 86,East,Office Supplies,Binder,1.0,16.09,0.0,16.09,8.03,False,False,False,2024-09,1,0.4991
ORD-11557,2024-02-02,2024-02-07,Second Class,CUST-0162,Customer 162,East,Office Supplies,Binder,7.0,833.76,0.0,5836.32,2796.74,False,False,False,2024-02,5,0.4792
ORD-11558,2025-04-28,2025-05-04,First Class,CUST-0057,Customer 57,East,Furniture,Bookcase,7.0,850.32,0.1,5357.02,871.82,False,False,False,2025-04,6,0.1627
ORD-11559,2024-11-04,2024-11-07,First Class,CUST-0136,Customer 136,South,Furniture,Desk,1.0,436.54,0.0,436.54,101.75,False,False,False,2024-11,3,0.2331
ORD-11560,2024-07-01,2024-07-06,Second Class,CUST-0099,Customer 99,East,Office Supplies,Pens (Box),8.0,985.91,0.0,7887.28,2951.3,False,False,False,2024-07,5,0.3742
ORD-11561,2025-02-14,2025-02-20,Same Day,CUST-0183,Customer 183,South,Furniture,Desk,1.0,286.43,0.0,286.43,111.77,False,False,False,2025-02,6,0.3902
ORD-11562,2024-01-28,2024-02-03,Same Day,CUST-0042,Customer 42,West,Office Supplies,Binder,9.0,1117.12,0.1,9048.67,565.47,False,False,False,2024-01,6,0.0625
ORD-11563,2024-11-26,2024-11-29,Same Day,CUST-0177,Customer 177,East,Furniture,Desk,8.0,371.33,0.15,2525.04,612.65,False,False,False,2024-11,3,0.2426
ORD-11564,2025-12-06,2025-12-12,Second Class,CUST-0181,Customer 181,West,Technology,Wireless Mouse,2.0,84.45,0.0,168.9,66.66,False,False,False,2025-12,6,0.3947
ORD-11565,2024-06-22,2024-06-28,Same Day,CUST-0053,Customer 53,South,Technology,Laptop,4.0,949.59,0.0,3798.36,973.21,False,False,False,2024-06,6,0.2562
ORD-11566,2024-05-17,2024-05-21,Standard Class,CUST-0125,Customer 125,West,Furniture,Desk,5.0,165.54,0.1,744.93,195.17,False,False,False,2024-05,4,0.262
ORD-11567,2025-03-16,2025-03-18,Second Class,CUST-0197,Customer 197,South,Office Supplies,Stapler,8.0,1013.8,0.0,8110.4,1343.05,False,False,False,2025-03,2,0.1656
ORD-11568,2025-10-12,2025-10-13,Same Day,CUST-0124,Customer 124,South,Furniture,Table Lamp,3.0,601.33,0.0,1803.99,709.28,False,False,False,2025-10,1,0.3932
ORD-11569,2025-09-18,2025-09-21,Second Class,CUST-0103,Customer 103,West,Office Supplies,Pens (Box),4.0,78.17,0.1,281.41,44.14,False,False,False,2025-09,3,0.1569
ORD-11570,2024-06-27,2024-06-30,Same Day,CUST-0043,Customer 43,East,Office Supplies,Pens (Box),9.0,689.71,0.0,6207.39,1910.71,False,False,False,2024-06,3,0.3078
ORD-11571,2024-02-12,2024-02-13,Second Class,CUST-0133,Customer 133,North,Technology,Laptop,6.0,152.0,0.1,820.8,322.63,False,False,False,2024-02,1,0.3931
ORD-11572,2025-12-30,2025-12-31,First Class,CUST-0144,Customer 144,South,Technology,Printer,6.0,856.23,0.15,4366.77,1175.25,False,False,False,2025-12,1,0.2691
ORD-11573,2025-08-14,2025-08-19,Second Class,CUST-0017,Customer 17,East,Office Supplies,Paper,5.0,969.71,0.0,4848.55,2044.21,False,False,False,2025-08,5,0.4216
ORD-11574,2024-06-21,2024-06-27,Second Class,CUST-0103,Customer 103,West,Technology,Laptop,8.0,235.81,0.0,1886.48,356.53,False,False,False,2024-06,6,0.189
ORD-11575,2025-01-22,2025-01-27,First Class,CUST-0039,Customer 39,South,Office Supplies,Stapler,7.0,14.1,0.0,98.7,17.18,False,False,False,2025-01,5,0.1741
ORD-11576,2025-06-07,2025-06-14,Same Day,CUST-0002,Customer 2,West,Furniture,Desk,3.0,927.57,0.3,1947.9,538.84,False,False,False,2025-06,7,0.2766
ORD-11577,2024-08-11,2024-08-17,Second Class,CUST-0038,Customer 38,West,Technology,Wireless Mouse,10.0,655.93,0.0,6559.3,2454.61,False,False,False,2024-08,6,0.3742
ORD-11578,2025-02-12,2025-02-18,Second Class,CUST-0027,Customer 27,South,Technology,Monitor,3.0,892.31,0.0,2676.93,701.09,False,False,False,2025-02,6,0.2619
ORD-11579,2025-09-14,2025-09-16,Same Day,CUST-0187,Customer 187,North,Technology,Laptop,8.0,852.78,0.15,5798.9,1096.65,False,False,False,2025-09,2,0.1891
ORD-11580,2024-06-08,2024-06-09,Same Day,CUST-0043,Customer 43,East,Technology,Laptop,9.0,951.63,0.0,8564.67,2789.38,False,False,False,2024-06,1,0.3257
ORD-11581,2025-10-12,2025-10-18,First Class,CUST-0112,Customer 112,West,Furniture,Table Lamp,1.0,138.09,0.0,138.09,33.96,False,False,False,2025-10,6,0.2459
ORD-11582,2025-01-15,2025-01-21,Standard Class,CUST-0198,Customer 198,North,Technology,Monitor,11.0,22.87,0.1,226.41,46.54,False,False,False,2025-01,6,0.2056
ORD-11583,2025-06-03,2025-06-05,Same Day,CUST-0099,Customer 99,East,Office Supplies,Binder,9.0,373.33,0.0,3359.97,972.64,False,False,False,2025-06,2,0.2895
ORD-11584,2025-11-12,2025-11-17,Second Class,CUST-0092,Customer 92,West,Technology,Printer,10.0,693.66,0.0,6936.6,1898.28,False,False,False,2025-11,5,0.2737
ORD-11585,2025-11-16,2025-11-18,First Class,CUST-0131,Customer 131,East,Furniture,Desk,5.0,1080.8,0.15,4593.4,137.27,False,False,False,2025-11,2,0.0299
ORD-11586,2024-06-02,2024-06-09,First Class,CUST-0052,Customer 52,North,Office Supplies,Stapler,1.0,245.16,0.1,220.64,40.41,False,False,False,2024-06,7,0.1831
ORD-11587,2024-08-19,2024-08-22,First Class,CUST-0096,Customer 96,South,Furniture,Table Lamp,6.0,32.57,0.0,195.42,62.26,False,False,False,2024-08,3,0.3186
ORD-11588,2024-03-02,2024-03-07,Standard Class,CUST-0003,Customer 3,East,Office Supplies,Binder,8.0,26.32,0.1,189.5,71.58,False,False,False,2024-03,5,0.3777
ORD-11589,2025-03-18,2025-03-24,Second Class,CUST-0016,Customer 16,West,Technology,Printer,3.0,741.81,0.0,2225.43,1025.91,False,False,False,2025-03,6,0.461
ORD-11590,2024-01-03,2024-01-09,Second Class,CUST-0187,Customer 187,North,Office Supplies,Stapler,4.0,753.55,0.0,3014.2,985.55,False,False,False,2024-01,6,0.327
ORD-11591,2024-02-10,2024-02-13,First Class,CUST-0187,Customer 187,North,Office Supplies,Paper,3.0,1095.87,0.2,2630.09,501.85,False,False,False,2024-02,3,0.1908
ORD-11592,2025-03-27,2025-04-03,Standard Class,CUST-0094,Customer 94,South,Furniture,Table Lamp,4.0,656.01,0.0,2624.04,533.35,False,False,False,2025-03,7,0.2033
ORD-11593,2024-07-31,2024-08-02,Standard Class,CUST-0007,Customer 7,North,Furniture,Table Lamp,4.0,573.57,0.15,1950.14,168.57,False,False,False,2024-07,2,0.0864
ORD-11594,2025-01-19,2025-01-26,Same Day,CUST-0019,Customer 19,West,Technology,Wireless Mouse,10.0,213.52,0.0,2135.2,599.83,False,False,False,2025-01,7,0.2809
ORD-11595,2024-03-10,2024-03-13,Same Day,CUST-0159,Customer 159,East,Technology,Laptop,1.0,847.48,0.0,847.48,168.01,False,False,False,2024-03,3,0.1982
ORD-11596,2024-07-05,2024-07-10,Same Day,CUST-0002,Customer 2,West,Furniture,Desk,8.0,286.81,0.0,2294.48,531.01,False,False,False,2024-07,5,0.2314
ORD-11597,2025-10-12,2025-10-19,Standard Class,CUST-0065,Customer 65,South,Technology,Wireless Mouse,1.0,583.35,0.0,583.35,251.46,False,False,False,2025-10,7,0.4311
ORD-11598,2025-08-03,2025-08-04,Standard Class,CUST-0194,Customer 194,South,Furniture,Chair,5.0,776.63,0.0,3883.15,1078.33,False,False,False,2025-08,1,0.2777
ORD-11599,2024-07-27,2024-08-03,First Class,CUST-0162,Customer 162,East,Furniture,Desk,11.0,765.46,0.0,8420.06,2883.77,False,False,False,2024-07,7,0.3425
ORD-11600,2025-09-26,2025-10-01,Same Day,CUST-0156,Customer 156,East,Office Supplies,Pens (Box),9.0,416.27,0.1,3371.79,632.5,False,False,False,2025-09,5,0.1876
ORD-11601,2025-01-11,2025-01-17,Second Class,CUST-0055,Customer 55,South,Technology,Printer,1.0,209.39,0.0,209.39,47.89,False,False,False,2025-01,6,0.2287
ORD-11602,2024-01-13,2024-01-15,Standard Class,CUST-0175,Customer 175,East,Office Supplies,Paper,4.0,939.66,0.0,3758.64,849.64,False,False,False,2024-01,2,0.226
ORD-11603,2024-07-04,2024-07-09,Second Class,CUST-0089,Customer 89,West,Technology,Monitor,11.0,210.06,0.0,2310.66,626.85,False,False,False,2024-07,5,0.2713
