OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD-11617,2025-12-13,2025-12-19,First Class,CUST-0059,Customer 59,East,Technology,Printer,2.0,451.17,0.2,721.87,-29.04
ORD-11618,2025-10-04,2025-10-06,Second Class,CUST-0181,Customer 181,West,Office Supplies,Paper,3.0,174.59,0.0,523.77,192.54
ORD-11619,2025-03-10,2025-03-17,First Class,CUST-0131,Customer 131,East,Office Supplies,Binder,11.0,934.27,0.0,10276.97,3553.27
ORD-11620,2025-05-13,2025-05-18,First Class,CUST-0135,Customer 135,west,Office Supplies,Binder,2.0,288.4,0.0,576.8,115.77
ORD-11621,2024-11-17,2024-11-18,First Class,CUST-0030,Customer 30,South,Furniture,Table Lamp,4.0,1187.97,0.0,4751.88,1317.99
ORD-11622,2025-02-03,2025-02-10,Same Day,CUST-0137,Customer 137,east,Furniture,Table Lamp,10.0,374.72,0.1,3372.48,405.89
ORD-11623,2024-08-26,2024-08-28,Standard Class,CUST-0062,Customer 62,East,Office Supplies,Stapler,8.0,388.86,0.0,3110.88,666.63
ORD-11624,2024-11-20,2024-11-27,Second Class,CUST-0138,Customer 138,North,TECHNOLOGY,Printer,4.0,980.8,0.0,3923.2,1500.65
ORD-11625,2024-09-05,2024-09-10,First Class,CUST-0024,Customer 24,West,OFFICE SUPPLIES,Paper,9.0,549.92,,4949.28,2245.93
ORD-11626,2024-06-11,2024-06-12,Standard Class,CUST-0074,Customer 74,North,Furniture,Table Lamp,5.0,749.63,0.0,3748.15,1834.49
ORD-11627,2024-11-23,2024-11-30,Standard Class,CUST-0179,Customer 179,West,Furniture,Table Lamp,3.0,955.75,0.0,2867.25,673.91
ORD-11628,2025-07-01,2025-07-05,Same Day,CUST-0132,Customer 132,East,Furniture,Desk,1.0,121.02,0.0,121.02,39.38
ORD-11629,2025-05-21,2025-05-28,First Class,CUST-0127,Customer 127,North,Office Supplies,Pens (Box),10.0,838.96,0.0,8389.6,1763.85
ORD-11630,2025-09-30,2025-10-01,Same Day,CUST-0015,Customer 15,East,Furniture,Table Lamp,9.0,615.01,0.0,5535.09,2332.64
ORD-11631,2024-01-05,2024-01-11,Same Day,CUST-0041,Customer 41,North,Furniture,Desk,6.0,727.8,0.15,3711.78,233.67
ORD-11632,2025-05-03,2025-05-09,First Class,CUST-0049,Customer 49,east,FURNITURE,Chair,4.0,221.64,0.0,886.56,138.98
ORD-11633,2025-08-19,2025-08-21,Second Class,CUST-0180,Customer 180,East,Technology,Monitor,8.0,997.31,0.0,7978.48,2599.96
ORD-11634,2025-01-05,2025-01-06,Standard Class,CUST-0186,Customer 186,South,Office Supplies,Binder,2.0,921.04,0.0,1842.08,557.47
ORD-11635,15/01/2024,2024-01-21,Standard Class,CUST-0122,Customer 122,east,Furniture,Bookcase,1.0,207.51,0.3,145.26,-31.02
ORD-11636,2025-10-16,2025-10-23,Same Day,CUST-0080,Customer 80,East,Furniture,Table Lamp,2.0,625.57,0.0,1251.14,314.93
ORD-11637,2025-04-30,2025-05-03,,CUST-0010,Customer 10,,Furniture,Desk,,,,2620.32,
ORD-11638,21/01/2024,2024-01-22,Second Class,CUST-0011,Customer 11,East,Office Supplies,Pens (Box),7.0,983.17,0.1,6193.97,1508.76
ORD-11639,2025-12-29,2026-01-03,First Class,CUST-0158,Customer 158,East,Office Supplies,Pens (Box),5.0,195.56,0.0,977.8,398.14
ORD-11640,2024-12-06,2024-12-09,Same Day,CUST-0151,  Customer 151  ,West,Office Supplies,Stapler,6.0,1008.39,0.0,6050.34,1056.2
ORD-11641,24/03/2024,2024-03-27,First Class,CUST-0074,Customer 74,North,Furniture,Table Lamp,8.0,261.48,0.15,1778.06,266.7
ORD-11642,2025-08-07,2025-08-09,Second Class,CUST-0066,Customer 66,South,Technology,Monitor,7.0,956.41,0.0,6694.87,2639.11
ORD-11643,2024-10-16,2024-10-22,Standard Class,CUST-0158,Customer 158,East,Technology,Printer,2.0,405.66,0.15,689.62,148.64
ORD-11644,2025-03-30,2025-04-03,Same Day,CUST-0031,Customer 31,South,Office Supplies,Binder,9.0,314.94,0.0,2834.46,435.73
ORD-11645,2024-07-22,2024-07-28,Same Day,CUST-0168,Customer 168,north,Office Supplies,Paper,2.0,41.12,0.0,82.24,14.13
ORD-11646,2024-04-17,2024-04-19,Same Day,CUST-0163,Customer 163,South,Office Supplies,Pens (Box),2.0,673.18,0.0,1346.36,528.78
ORD-11647,2024-10-23,2024-10-27,First Class,CUST-0109,Customer 109,South,Office Supplies,Paper,2.0,303.2,0.0,606.4,290.18
ORD-11648,2024-08-01,2024-08-05,First Class,CUST-0021,Customer 21,East,Furniture,Desk,4.0,278.75,0.2,892.0,182.74
ORD-11649,12/01/2024,2024-01-18,Standard Class,CUST-0110,Customer 110,East,FURNITURE,Chair,8.0,126.22,0.0,1009.76,241.84
ORD-11650,29/11/2025,2025-12-05,Second Class,CUST-0005,Customer 5,south,Office Supplies,Binder,11.0,129.67,0.0,1426.37,498.5
ORD-11651,2024-02-02,2024-02-08,Second Class,CUST-0050,Customer 50,West,Technology,Printer,8.0,634.03,0.0,5072.24,1766.67
ORD-11652,2025-05-14,2025-05-15,First Class,CUST-0154,Customer 154,South,Furniture,Desk,3.0,398.93,0.0,1196.79,453.88
ORD-11653,18/07/2025,2025-07-24,Standard Class,CUST-0177,Customer 177,East,Furniture,Table Lamp,8.0,931.67,0.0,7453.36,3089.55
ORD-11654,2025-05-30,2025-06-01,Second Class,CUST-0100,Customer 100,North,TECHNOLOGY,Wireless Mouse,8.0,70.39,0.1,506.81,125.44
ORD-11655,2024-06-26,2024-07-01,Standard Class,CUST-0019,Customer 19,West,Technology,Laptop,7.0,870.87,0.15,5181.68,1551.27
ORD-11656,2024-12-25,2024-12-28,Standard Class,CUST-0027,Customer 27,South,Office Supplies,Stapler,2.0,472.27,0.1,850.09,278.64
ORD-11657,2025-07-19,2025-07-26,First Class,CUST-0056,Customer 56,North,Technology,Printer,3.0,44.71,0.0,134.13,34.44
ORD-11658,2025-08-20,2025-08-21,Standard Class,CUST-0115,Customer 115,East,OFFICE SUPPLIES,Paper,7.0,317.42,0.3,1555.36,6.35
ORD-11659,2025-10-03,2025-10-09,First Class,CUST-0199,  Customer 199  ,South,Technology,Laptop,4.0,936.47,0.0,3745.88,749.36
ORD-11660,2024-06-16,2024-06-22,Standard Class,CUST-0122,Customer 122,East,Technology,Wireless Mouse,10.0,627.6,0.15,5334.6,1367.63
ORD-11661,2025-07-23,2025-07-30,Second Class,CUST-0198,Customer 198,North,Furniture,Chair,3.0,1044.72,0.0,3134.16,817.26
ORD-11662,17/01/2024,2024-01-22,Second Class,CUST-0148,Customer 148,North,Furniture,Table Lamp,5.0,129.42,0.0,647.1,252.79
ORD-11663,2025-07-31,2025-08-06,Same Day,CUST-0080,Customer 80,East,Technology,Wireless Mouse,3.0,84.13,0.1,227.15,98.86
ORD-11664,2025-03-11,2025-03-12,Same Day,CUST-0022,Customer 22,South,Furniture,Bookcase,5.0,790.14,0.1,3555.63,291.97
ORD-11665,2025-09-11,2025-09-16,Standard Class,CUST-0012,Customer 12,West,Technology,Printer,7.0,964.35,0.0,6750.45,2130.07
ORD-11666,2024-08-03,2024-08-06,Same Day,CUST-0092,Customer 92,West,Technology,Monitor,9.0,222.66,0.0,2003.94,357.19
ORD-11667,2025-09-29,2025-10-02,Same Day,CUST-0125,Customer 125,West,Technology,Laptop,3.0,947.61,0.1,2558.55,634.33
ORD-11668,2025-03-26,2025-03-28,Same Day,CUST-0007,Customer 7,North,Office Supplies,Pens (Box),7.0,455.37,0.2,2550.07,220.31
ORD-11669,2025-03-22,2025-03-28,Second Class,CUST-0013,Customer 13,East,Technology,Printer,6.0,1125.0,0.3,4725.0,-919.81
ORD-11670,2024-10-06,2024-10-07,Same Day,CUST-0190,Customer 190,South,Furniture,Chair,1.0,1126.27,0.0,1126.27,264.84
ORD-11671,2024-09-04,2024-09-06,Same Day,CUST-0197,Customer 197,South,Office Supplies,Paper,11.0,668.29,0.0,7351.19,1134.48
ORD-11672,18/05/2025,2025-05-22,Same Day,CUST-0118,Customer 118,North,OFFICE SUPPLIES,Pens (Box),4.0,645.88,0.0,2583.52,827.67
ORD-11673,27/12/2025,2025-12-30,Second Class,CUST-0071,Customer 71,West,Technology,Monitor,5.0,663.57,0.15,2820.17,101.2
ORD-11674,2024-11-25,2024-11-26,Second Class,CUST-0109,Customer 109,South,Technology,Monitor,8.0,267.76,0.0,2142.08,637.52
ORD-11675,30/08/2024,2024-08-31,Second Class,CUST-0010,  Customer 10  ,North,Furniture,Desk,2.0,171.75,0.1,309.15,110.75
ORD-11676,2025-10-16,2025-10-20,Standard Class,CUST-0137,Customer 137,east,Furniture,Desk,5.0,732.98,0.1,3298.41,746.46
ORD-11677,2024-04-28,2024-05-05,Standard Class,CUST-0183,Customer 183,South,Office Supplies,Paper,10.0,422.87,0.1,3805.83,887.76
ORD-11678,2025-10-03,2025-10-07,Same Day,CUST-0070,  Customer 70  ,South,TECHNOLOGY,Laptop,8.0,1162.44,0.1,8369.57,3329.51
ORD-11679,2025-07-15,2025-07-20,,CUST-0106,Customer 106,West,Technology,Wireless Mouse,,1061.42,,4245.68,855.4
ORD-11680,2025-02-20,2025-02-26,First Class,CUST-0102,Customer 102,North,Office Supplies,Pens (Box),3.0,622.52,0.0,1867.56,844.66
ORD-11681,2025-04-22,2025-04-28,First Class,CUST-0161,Customer 161,West,Technology,Monitor,11.0,1158.29,0.1,11467.07,4015.09
ORD-11682,26/12/2024,2024-12-31,Same Day,CUST-0163,Customer 163,South,Office Supplies,Pens (Box),4.0,1124.4,0.0,4497.6,1834.52
ORD-11683,2024-04-30,2024-05-04,,CUST-0153,  Customer 153  ,,Technology,Laptop,,,,10937.1,
ORD-11684,2024-08-27,2024-08-31,Same Day,CUST-0196,Customer 196,North,TECHNOLOGY,Wireless Mouse,4.0,887.66,0.0,3550.64,1016.07
ORD-11685,2024-02-14,2024-02-17,Standard Class,CUST-0199,Customer 199,south,Office Supplies,Stapler,5.0,446.86,0.0,2234.3,1012.82
ORD-11686,2024-08-19,2024-08-24,Same Day,CUST-0164,Customer 164,South,Technology,Monitor,5.0,888.26,0.0,4441.3,1822.26
ORD-11687,2024-09-23,2024-09-25,Standard Class,CUST-0151,Customer 151,West,Furniture,Chair,5.0,694.22,0.0,3471.1,1394.15
ORD-11688,2024-11-11,2024-11-14,Standard Class,CUST-0079,Customer 79,East,FURNITURE,Table Lamp,10.0,504.31,0.0,5043.1,819.8
ORD-11689,08/09/2025,2025-09-12,Standard Class,CUST-0056,Customer 56,North,Office Supplies,Binder,4.0,1148.03,,4592.12,2162.86
ORD-11690,2025-04-24,2025-04-25,Second Class,CUST-0135,Customer 135,West,Office Supplies,Pens (Box),3.0,825.33,0.0,2475.99,623.9
ORD-11691,2025-05-03,2025-05-07,Same Day,CUST-0129,Customer 129,East,Office Supplies,Paper,9.0,710.54,0.15,5435.63,919.2
ORD-11692,2024-09-30,2024-10-05,First Class,CUST-0069,Customer 69,North,Office Supplies,Stapler,11.0,56.48,0.15,528.09,206.17
ORD-11693,2025-10-14,2025-10-19,Same Day,CUST-0032,Customer 32,North,Furniture,Table Lamp,5.0,1031.61,0.0,5158.05,1374.61
ORD-11694,2025-08-06,2025-08-07,Second Class,CUST-0110,Customer 110,east,Furniture,Chair,2.0,542.89,0.0,1085.78,405.4
ORD-11695,2024-11-04,2024-11-06,Same Day,CUST-0113,Customer 113,East,Technology,Printer,2.0,512.95,0.1,923.31,231.48
ORD-11696,2025-05-03,2025-05-09,Standard Class,CUST-0111,Customer 111,South,Furniture,Desk,11.0,1081.42,0.0,11895.62,3131.77
ORD-11697,08/12/2025,2025-12-14,Same Day,CUST-0119,Customer 119,North,Office Supplies,Binder,4.0,428.38,0.0,1713.52,805.98
ORD-11698,2024-05-12,2024-05-17,Same Day,CUST-0011,Customer 11,east,Furniture,Desk,7.0,1169.99,0.1,7370.94,610.44
ORD-11699,14/09/2024,2024-09-20,Standard Class,CUST-0096,Customer 96,South,Office Supplies,Binder,6.0,208.8,0.0,1252.8,498.17
ORD-11700,13/05/2025,2025-05-17,,CUST-0019,Customer 19,,Office Supplies,Paper,,,,762.55,
ORD-11701,2024-01-10,2024-01-11,Same Day,CUST-0091,Customer 91,South,Furniture,Desk,2.0,280.21,0.1,504.38,184.87
ORD-11702,2024-05-14,2024-05-17,Second Class,CUST-0096,Customer 96,South,Furniture,Table Lamp,6.0,322.08,,1932.48,479.57
ORD-11703,12/04/2024,2024-04-18,Second Class,CUST-0195,  Customer 195  ,West,Office Supplies,Stapler,10.0,708.14,0.0,7081.4,1350.53
ORD-11704,01/06/2025,2025-06-04,First Class,CUST-0155,Customer 155,south,Technology,Laptop,4.0,966.48,0.3,2706.14,-12.24
ORD-11705,04/09/2025,2025-09-05,Second Class,CUST-0056,Customer 56,North,Technology,Wireless Mouse,8.0,1105.38,0.0,8843.04,3718.06
ORD-11706,2024-02-18,2024-02-22,Standard Class,CUST-0111,Customer 111,South,Furniture,Table Lamp,6.0,480.1,0.2,2304.48,358.38
ORD-11707,2024-08-09,2024-08-14,Standard Class,CUST-0030,Customer 30,South,TECHNOLOGY,Laptop,5.0,145.16,0.1,653.22,139.89
ORD-11708,07/05/2024,2024-05-09,Standard Class,CUST-0187,Customer 187,North,Furniture,Chair,3.0,202.86,0.0,608.58,147.63
ORD-11709,2025-12-15,2025-12-20,Same Day,CUST-0107,Customer 107,West,OFFICE SUPPLIES,Pens (Box),2.0,146.38,0.0,292.76,94.29
ORD-11710,2025-03-25,2025-03-28,Standard Class,CUST-0108,Customer 108,East,Office Supplies,Paper,3.0,929.74,0.0,2789.22,1316.79
ORD-11711,2025-01-17,2025-01-20,Second Class,CUST-0032,Customer 32,North,Furniture,Desk,10.0,455.16,0.0,4551.6,1051.23
ORD-11712,2024-12-17,2024-12-23,First Class,CUST-0177,Customer 177,East,Office Supplies,Paper,9.0,120.34,0.0,1083.06,430.33
ORD-11713,2025-12-13,2025-12-19,First Class,CUST-0112,Customer 112,West,Office Supplies,Binder,9.0,78.8,0.3,496.44,128.33
ORD-11714,2024-11-16,2024-11-17,Same Day,CUST-0112,Customer 112,West,Furniture,Bookcase,11.0,909.77,0.1,9006.72,3522.5
ORD-11715,2025-11-14,2025-11-16,Same Day,CUST-0033,Customer 33,North,Furniture,Bookcase,6.0,775.87,0.15,3956.94,874.77
ORD-11716,2025-01-20,2025-01-26,Standard Class,CUST-0174,Customer 174,East,Technology,Monitor,11.0,557.7,0.1,5521.23,1938.37
ORD-11717,2024-02-09,2024-02-11,First Class,CUST-0020,Customer 20,south,Technology,Wireless Mouse,1.0,279.06,0.0,279.06,91.9
ORD-11718,2025-01-31,2025-02-07,First Class,CUST-0031,Customer 31,South,Office Supplies,Pens (Box),6.0,347.77,0.0,2086.62,943.5
ORD-11719,2024-04-20,2024-04-27,Standard Class,CUST-0091,Customer 91,South,Office Supplies,Paper,1.0,226.73,0.0,226.73,87.99
ORD-11720,2024-09-14,2024-09-21,Second Class,CUST-0106,  Customer 106  ,west,Technology,Laptop,10.0,165.66,0.0,1656.6,592.06
ORD-11721,2025-07-13,2025-07-15,Second Class,CUST-0036,Customer 36,North,Furniture,Desk,7.0,604.53,0.0,4231.71,838.05
ORD-11722,2024-11-12,2024-11-18,Standard Class,CUST-0160,Customer 160,West,Office Supplies,Pens (Box),11.0,278.14,0.15,2600.61,683.96
ORD-11723,2025-12-16,2025-12-22,Second Class,CUST-0124,  Customer 124  ,south,Technology,Wireless Mouse,6.0,1020.77,0.1,5512.16,571.74
ORD-11724,21/12/2025,2025-12-23,First Class,CUST-0002,Customer 2,West,Furniture,Bookcase,5.0,1151.2,0.15,4892.6,452.64
ORD-11725,2024-02-04,2024-02-09,Same Day,CUST-0027,Customer 27,South,Furniture,Table Lamp,10.0,17.93,0.0,179.3,64.31
ORD-11726,2024-03-17,2024-03-19,First Class,CUST-0035,Customer 35,West,Technology,Laptop,10.0,270.68,0.0,2706.8,1340.09
ORD-11727,2025-04-24,2025-04-26,Standard Class,CUST-0111,Customer 111,south,Furniture,Bookcase,4.0,405.21,0.0,1620.84,322.66
ORD-11728,2024-02-02,2024-02-09,Same Day,CUST-0075,Customer 75,East,Furniture,Bookcase,6.0,996.82,0.3,4186.64,-75.8
ORD-11729,2025-01-21,2025-01-25,,CUST-0194,Customer 194,south,Technology,Wireless Mouse,,131.97,,659.85,273.46
ORD-11730,2025-03-23,2025-03-25,First Class,CUST-0023,Customer 23,North,Office Supplies,Paper,6.0,221.54,0.0,1329.24,573.57
ORD-11731,2024-03-07,2024-03-08,First Class,CUST-0094,Customer 94,South,Technology,Laptop,9.0,73.41,0.0,660.69,106.74
ORD-11732,2024-04-17,2024-04-21,Same Day,CUST-0075,Customer 75,East,Office Supplies,Paper,5.0,557.72,0.0,2788.6,887.99
ORD-11733,06/04/2024,2024-04-09,Second Class,CUST-0060,Customer 60,east,Furniture,Table Lamp,2.0,991.21,0.0,1982.42,378.81
ORD-11734,2024-05-05,2024-05-07,Standard Class,CUST-0174,Customer 174,east,Office Supplies,Pens (Box),6.0,961.87,0.0,5771.22,1243.52
ORD-11735,2024-03-28,2024-04-04,Standard Class,CUST-0193,Customer 193,East,Technology,Wireless Mouse,2.0,1152.3,0.0,2304.6,1099.48
ORD-11736,2024-07-28,2024-07-31,First Class,CUST-0007,Customer 7,North,Furniture,Bookcase,1.0,780.27,0.0,780.27,264.82
ORD-11737,2024-11-25,2024-11-28,Same Day,CUST-0199,Customer 199,South,Technology,Wireless Mouse,3.0,172.55,0.1,465.89,176.58
ORD-11738,2025-05-27,2025-06-03,Same Day,CUST-0097,Customer 97,North,Technology,Monitor,9.0,516.39,0.15,3950.38,520.87
ORD-11739,2025-07-07,2025-07-09,Second Class,CUST-0090,Customer 90,West,Office Supplies,Binder,2.0,1173.62,0.1,2112.52,468.39
ORD-11740,30/10/2024,2024-10-31,Standard Class,CUST-0086,Customer 86,east,Office Supplies,Stapler,11.0,812.65,0.0,8939.15,2865.04
ORD-11741,2024-06-23,2024-06-29,First Class,CUST-0057,Customer 57,East,Furniture,Chair,1.0,984.47,0.0,984.47,165.88
ORD-11742,2025-08-18,2025-08-22,First Class,CUST-0057,Customer 57,East,TECHNOLOGY,Printer,9.0,1130.77,0.1,9159.24,3694.68
ORD-11743,07/07/2024,2024-07-08,First Class,CUST-0051,Customer 51,West,Furniture,Table Lamp,1.0,833.02,0.15,708.07,245.25
ORD-11744,2024-01-26,2024-01-31,First Class,CUST-0196,Customer 196,North,Technology,Laptop,2.0,866.66,0.15,1473.32,294.55
ORD-11745,2024-02-12,2024-02-14,First Class,CUST-0026,Customer 26,East,TECHNOLOGY,Monitor,3.0,907.5,0.15,2314.12,646.76
ORD-11746,24/07/2024,2024-07-28,First Class,CUST-0002,Customer 2,West,Office Supplies,Paper,5.0,35.65,0.1,160.43,55.34
ORD-11747,2025-03-30,2025-04-05,Second Class,CUST-0128,Customer 128,west,TECHNOLOGY,Monitor,10.0,1152.65,0.0,11526.5,5406.86
ORD-11748,2024-02-08,2024-02-13,Second Class,CUST-0017,  Customer 17  ,East,OFFICE SUPPLIES,Paper,7.0,1078.29,0.0,7548.03,2472.28
ORD-11749,2025-07-13,2025-07-16,Standard Class,CUST-0159,Customer 159,East,Technology,Printer,4.0,1049.07,0.1,3776.65,1043.6
ORD-11750,2024-10-18,2024-10-20,Standard Class,CUST-0158,Customer 158,East,Furniture,Table Lamp,4.0,412.94,0.0,1651.76,778.64
ORD-11751,09/02/2025,2025-02-14,Second Class,CUST-0022,Customer 22,South,Furniture,Table Lamp,2.0,1029.28,0.1,1852.7,214.19
ORD-11752,2025-05-25,2025-06-01,Same Day,CUST-0188,Customer 188,South,Technology,Laptop,11.0,339.63,0.0,3735.93,619.59
ORD-11753,2025-12-13,2025-12-15,Second Class,CUST-0177,Customer 177,East,Furniture,Chair,9.0,129.39,0.0,1164.51,570.77
ORD-11754,2024-01-12,2024-01-18,First Class,CUST-0029,  Customer 29  ,East,Office Supplies,Binder,11.0,1185.69,0.0,13042.59,4723.27
ORD-11755,2024-08-08,2024-08-12,Second Class,CUST-0087,Customer 87,North,Technology,Wireless Mouse,6.0,737.47,0.15,3761.1,1081.43
ORD-11756,2024-08-11,2024-08-13,Standard Class,CUST-0190,Customer 190,South,Office Supplies,Pens (Box),7.0,329.2,0.3,1613.08,-10.46
ORD-11757,2025-02-10,2025-02-14,Standard Class,CUST-0195,Customer 195,West,Furniture,Bookcase,4.0,1183.34,0.0,4733.36,1985.42
ORD-11758,20/09/2025,2025-09-26,Standard Class,CUST-0067,  Customer 67  ,West,Technology,Laptop,11.0,23.75,0.15,222.06,19.03
ORD-11759,01/06/2024,2024-06-02,Same Day,CUST-0133,Customer 133,north,Office Supplies,Pens (Box),9.0,724.76,0.0,6522.84,3147.98
ORD-11760,2024-06-25,2024-06-30,Same Day,CUST-0186,Customer 186,south,Furniture,Chair,3.0,601.11,0.0,1803.33,403.15
ORD-11761,2025-07-29,2025-08-03,Same Day,CUST-0063,Customer 63,South,OFFICE SUPPLIES,Stapler,1.0,516.31,0.15,438.86,115.07
ORD-11762,20/07/2024,2024-07-24,First Class,CUST-0160,Customer 160,West,Technology,Monitor,5.0,785.03,,3925.15,780.94
ORD-11763,2024-07-20,2024-07-26,Same Day,CUST-0159,Customer 159,East,Furniture,Table Lamp,8.0,520.18,0.0,4161.44,680.92
ORD-11764,2025-02-01,2025-02-06,Second Class,CUST-0013,  Customer 13  ,east,Furniture,Table Lamp,10.0,532.56,0.0,5325.6,2376.89
ORD-11765,2024-05-25,2024-06-01,First Class,CUST-0110,Customer 110,East,Technology,Printer,9.0,533.29,0.0,4799.61,1001.29
ORD-11766,2025-08-11,2025-08-12,First Class,CUST-0199,Customer 199,South,Furniture,Table Lamp,6.0,86.27,0.0,517.62,219.13
ORD-11767,2025-11-14,2025-11-21,Standard Class,CUST-0004,Customer 4,South,Technology,Monitor,6.0,917.46,0.0,5504.76,2014.94
ORD-11768,2024-06-07,2024-06-09,Standard Class,CUST-0038,Customer 38,West,Technology,Wireless Mouse,7.0,139.62,0.0,977.34,344.06
ORD-11769,2024-09-06,2024-09-10,First Class,CUST-0192,Customer 192,east,Office Supplies,Pens (Box),8.0,502.99,0.0,4023.92,1475.85
ORD-11770,11/09/2025,2025-09-16,Standard Class,CUST-0113,Customer 113,East,Office Supplies,Paper,2.0,157.43,0.0,314.86,47.94
ORD-11771,2025-04-25,2025-04-26,Second Class,CUST-0053,  Customer 53  ,South,Furniture,Desk,8.0,474.79,0.0,3798.32,1894.18
ORD-11772,2025-07-21,2025-07-24,Standard Class,CUST-0162,Customer 162,East,Furniture,Chair,10.0,1029.72,0.0,10297.2,3933.97
ORD-11773,2025-11-17,2025-11-22,Standard Class,CUST-0181,  Customer 181  ,West,Furniture,Bookcase,3.0,945.3,0.0,2835.9,926.07
ORD-11774,2024-06-01,2024-06-06,First Class,CUST-0173,Customer 173,West,Furniture,Desk,5.0,1174.25,0.0,5871.25,1556.62
ORD-11775,2024-04-27,2024-05-03,Second Class,CUST-0076,Customer 76,South,Technology,Laptop,3.0,174.04,0.0,522.12,167.69
ORD-11776,2025-12-09,2025-12-11,First Class,CUST-0173,Customer 173,West,Furniture,Table Lamp,4.0,874.78,0.0,3499.12,1253.41
ORD-11777,21/10/2024,2024-10-27,First Class,CUST-0077,  Customer 77  ,South,TECHNOLOGY,Laptop,2.0,701.62,0.0,1403.24,535.16
ORD-11778,2025-02-14,2025-02-21,Second Class,CUST-0074,Customer 74,North,Office Supplies,Stapler,11.0,677.78,0.0,7455.58,2163.54
ORD-11779,2024-02-07,2024-02-10,Same Day,CUST-0146,Customer 146,West,Technology,Printer,2.0,1192.97,0.1,2147.35,605.94
ORD-11780,2025-04-23,2025-04-27,First Class,CUST-0008,Customer 8,East,Furniture,Bookcase,9.0,844.0,0.15,6456.6,1445.49
ORD-11781,2025-01-04,2025-01-06,Second Class,CUST-0100,Customer 100,North,TECHNOLOGY,Laptop,8.0,572.41,0.1,4121.35,1823.28
ORD-11782,2025-01-05,2025-01-06,Same Day,CUST-0179,Customer 179,West,Furniture,Table Lamp,3.0,440.4,0.0,1321.2,451.67
ORD-11783,2024-08-10,2024-08-15,Second Class,CUST-0105,Customer 105,West,Office Supplies,Paper,10.0,1010.78,0.0,10107.8,4103.39
ORD-11784,2025-06-28,2025-07-02,Same Day,CUST-0140,  Customer 140  ,South,Office Supplies,Paper,1.0,243.96,0.0,243.96,95.78
ORD-11785,2025-04-07,2025-04-13,Same Day,CUST-0162,Customer 162,east,Office Supplies,Pens (Box),6.0,984.6,0.15,5021.46,1261.62
ORD-11786,2024-03-27,2024-03-30,Second Class,CUST-0162,Customer 162,East,Office Supplies,Stapler,1.0,515.02,0.0,515.02,243.1
ORD-11787,2025-06-17,2025-06-23,Same Day,CUST-0142,Customer 142,north,Technology,Laptop,7.0,69.95,0.0,489.65,184.61
ORD-11788,2025-06-08,2025-06-09,First Class,CUST-0016,Customer 16,West,Office Supplies,Binder,-6.0,694.98,0.3,2918.92,695.85
ORD-11789,30/12/2025,2026-01-04,Second Class,CUST-0076,Customer 76,South,TECHNOLOGY,Laptop,4.0,61.11,0.0,244.44,83.41
ORD-11790,18/09/2025,2025-09-20,Same Day,CUST-0091,  Customer 91  ,South,Furniture,Chair,6.0,455.71,0.3,1913.98,433.77
ORD-11791,2024-02-19,2024-02-24,Second Class,CUST-0029,Customer 29,East,Office Supplies,Paper,10.0,971.57,0.0,9715.7,2432.13
ORD-11792,2024-07-31,2024-08-02,Standard Class,CUST-0032,Customer 32,North,OFFICE SUPPLIES,Pens (Box),5.0,498.71,0.2,1994.84,495.84
ORD-11793,2025-12-15,2025-12-19,Second Class,CUST-0171,Customer 171,North,Furniture,Bookcase,9.0,1032.53,0.0,9292.77,2624.28
ORD-11794,01/12/2025,2025-12-07,Second Class,CUST-0027,Customer 27,South,Office Supplies,Stapler,5.0,419.1,0.0,2095.5,621.46
ORD-11795,2024-11-18,2024-11-23,Standard Class,CUST-0165,Customer 165,South,Technology,Monitor,1.0,182.15,0.2,145.72,50.29
ORD-11796,2024-06-11,2024-06-18,First Class,CUST-0164,Customer 164,South,Office Supplies,Paper,7.0,455.6,0.0,3189.2,1213.3
ORD-11797,20/01/2024,2024-01-27,Same Day,CUST-0153,  Customer 153  ,West,Furniture,Bookcase,1.0,6.88,0.0,6.88,2.57
ORD-11798,2025-02-25,2025-02-26,First Class,CUST-0098,Customer 98,east,Furniture,Bookcase,11.0,840.63,0.0,9246.93,4597.12
ORD-11799,2025-12-02,2025-12-07,Same Day,CUST-0180,Customer 180,East,Furniture,Chair,9.0,230.1,0.1,1863.81,374.99
ORD-11800,2025-06-21,2025-06-25,Second Class,CUST-0038,Customer 38,west,Furniture,Bookcase,11.0,589.85,0.0,6488.35,2865.94
ORD-11801,2024-08-19,2024-08-24,First Class,CUST-0058,Customer 58,North,Office Supplies,Pens (Box),5.0,844.74,0.1,3801.33,692.86
ORD-11802,2024-05-24,2024-05-31,Same Day,CUST-0041,Customer 41,north,Furniture,Bookcase,8.0,1012.15,0.3,5668.04,297.41
ORD-11803,2025-10-27,2025-10-28,Same Day,CUST-0105,Customer 105,west,Office Supplies,Paper,6.0,870.6,0.0,5223.6,2178.02
ORD-11804,25/08/2024,2024-08-30,Second Class,CUST-0062,Customer 62,East,Furniture,Table Lamp,1.0,942.4,0.1,848.16,147.54
ORD-11805,2025-11-19,2025-11-21,Same Day,CUST-0128,Customer 128,West,Technology,Printer,2.0,299.66,0.0,599.32,273.07
